Country,col,n.x,val,Year.x,n.x.x,WPF_mean,Year.x.x,n.y,polity2_M,democ_M,autoc_M,Year.y,Entity,Region,Region_num,polity_Bin,Series,n.y.y,Value,Year.y.y
KOR,TrustAcquaintance_M,2,2.94684658365905,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,GDP per capita (current US$),9,30918.2444426927,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustAcquaintance_M,2,2.94684658365905,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Government Effectiveness: Estimate,9,1.1415421234236822,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustAcquaintance_M,2,2.94684658365905,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Rule of Law: Estimate,9,1.0790693958600381,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustFamily_M,2,3.8132127507523847,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,GDP per capita (current US$),9,30918.2444426927,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustFamily_M,2,3.8132127507523847,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Government Effectiveness: Estimate,9,1.1415421234236822,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustFamily_M,2,3.8132127507523847,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Rule of Law: Estimate,9,1.0790693958600381,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustForeigner_M,2,2.083044741781195,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,GDP per capita (current US$),9,30918.2444426927,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustForeigner_M,2,2.083044741781195,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Government Effectiveness: Estimate,9,1.1415421234236822,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustForeigner_M,2,2.083044741781195,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Rule of Law: Estimate,9,1.0790693958600381,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustNeighbor_M,2,2.83852936830936,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,GDP per capita (current US$),9,30918.2444426927,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustNeighbor_M,2,2.83852936830936,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Government Effectiveness: Estimate,9,1.1415421234236822,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustNeighbor_M,2,2.83852936830936,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Rule of Law: Estimate,9,1.0790693958600381,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustPagan_M,2,2.2327117193606654,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,GDP per capita (current US$),9,30918.2444426927,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustPagan_M,2,2.2327117193606654,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Government Effectiveness: Estimate,9,1.1415421234236822,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustPagan_M,2,2.2327117193606654,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Rule of Law: Estimate,9,1.0790693958600381,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustStranger_M,2,1.943017295311905,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,GDP per capita (current US$),9,30918.2444426927,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustStranger_M,2,1.943017295311905,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Government Effectiveness: Estimate,9,1.1415421234236822,2013_2014_2015_2016_2017_2018_2019_2020_2021
KOR,TrustStranger_M,2,1.943017295311905,2010_2018,9,74.61555555555556,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,8,8,0,2013_2014_2015_2016_2017_2018,South Korea,"East Asia 
&
 Pacific",2,Democ,Rule of Law: Estimate,9,1.0790693958600381,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,ConfGV_M,1,2.12130885873903,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,ConfGV_M,1,2.12130885873903,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,ConfGV_M,1,2.12130885873903,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,ConfTV_M,1,2.62277867528271,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,ConfTV_M,1,2.62277867528271,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,ConfTV_M,1,2.62277867528271,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,FightForCountry_M,1,0.814225941422594,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,FightForCountry_M,1,0.814225941422594,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,FightForCountry_M,1,0.814225941422594,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,GeneralTrust_M,1,0.3,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,GeneralTrust_M,1,0.3,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,GeneralTrust_M,1,0.3,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,IntPoli_M,1,2.30359937402191,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,IntPoli_M,1,2.30359937402191,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,IntPoli_M,1,2.30359937402191,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormObedience_M,1,0.56254796623177294,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormObedience_M,1,0.56254796623177294,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormObedience_M,1,0.56254796623177294,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormRespect_M,1,0.677666922486569,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormRespect_M,1,0.677666922486569,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormRespect_M,1,0.677666922486569,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormUnselfishness_M,1,0.389869531849578,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormUnselfishness_M,1,0.389869531849578,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,SocialNormUnselfishness_M,1,0.389869531849578,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustAcquaintance_M,1,3.20380650277558,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustAcquaintance_M,1,3.20380650277558,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustAcquaintance_M,1,3.20380650277558,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustFamily_M,1,3.85234375,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustFamily_M,1,3.85234375,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustFamily_M,1,3.85234375,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustForeigner_M,1,2.40347970173985,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustForeigner_M,1,2.40347970173985,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustForeigner_M,1,2.40347970173985,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustNeighbor_M,1,3.05056179775281,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustNeighbor_M,1,3.05056179775281,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustNeighbor_M,1,3.05056179775281,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustPagan_M,1,2.30897009966777,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustPagan_M,1,2.30897009966777,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustPagan_M,1,2.30897009966777,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustStranger_M,1,2.0812101910828,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,GDP per capita (current US$),9,32878.19563768668,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustStranger_M,1,2.0812101910828,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Government Effectiveness: Estimate,9,-0.12840367957121807,2013_2014_2015_2016_2017_2018_2019_2020_2021
KWT,TrustStranger_M,1,2.0812101910828,2014,9,67.72666666666667,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,-7,0,7,2013_2014_2015_2016_2017_2018,Kuwait,"Middle East 
&
 North Africa",5,Autoc,Rule of Law: Estimate,9,0.15299517102539537,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,ConfGV_M,2,3.06836078660269,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,ConfGV_M,2,3.06836078660269,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,ConfGV_M,2,3.06836078660269,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,ConfTV_M,2,2.81569451309936,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,ConfTV_M,2,2.81569451309936,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,ConfTV_M,2,2.81569451309936,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,FightForCountry_M,2,0.6002471424158176,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,FightForCountry_M,2,0.6002471424158176,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,FightForCountry_M,2,0.6002471424158176,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,GeneralTrust_M,2,0.10411198398028335,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,GeneralTrust_M,2,0.10411198398028335,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,GeneralTrust_M,2,0.10411198398028335,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,IntPoli_M,2,2.58256205673759,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,IntPoli_M,2,2.58256205673759,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,IntPoli_M,2,2.58256205673759,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormObedience_M,2,0.13625000000000015,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormObedience_M,2,0.13625000000000015,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormObedience_M,2,0.13625000000000015,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormRespect_M,2,0.5595833333333335,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormRespect_M,2,0.5595833333333335,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Government Effectiveness: Estimate,9,-0.6563133597373957,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormRespect_M,2,0.5595833333333335,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,Rule of Law: Estimate,9,-0.8343855341275533,2013_2014_2015_2016_2017_2018_2019_2020_2021
LBN,SocialNormUnselfishness_M,2,0.24875000000000003,2013_2018,9,67.72,2013_2014_2015_2016_2017_2018_2019_2020_2021,6,6,6,0,2013_2014_2015_2016_2017_2018,Lebanon,"Middle East 
&
 North Africa",5,Democ,GDP per capita (current US$),9,7606.989809004705,2013_2014_2015_2016_2017_2018_2019_2020_2021
